Datum,Wochentag,isFerienZH,Ferien Desc ZH,isFerienSG,Ferien Desc SG,isFerienGR,Ferien Desc GR,Feiertag Desc,isFeiertag ZH,isFeiertag SG,isFeiertag GR,t_2m_c_avg,snow_depth_cm_avg,visibility_m_avg,wind_speed_10m_ms_max,prob_precip_1h_p_avg,prob_tstorm_1h_p_avg,hail_idx_avg,wind_gusts_10m_ms_max,wind_speed_mean_10m_24h_ms_avg,t_max_2m_24h_c_max,t_min_2m_24h_c_min,precip_24h_mm_max,fresh_snow_24h_cm_max,is_sleet_1h_idx_max,is_fog_1h_idx_max,precip_1h_mm_sum,fresh_snow_1h_cm_sum,wind_speed_mean_10m_1h_ms_avg,weather_symbol_1h_idx_spe,number_of_events,Schalter,Tel,Mail,Total Anfragen
01.03.2017,Mittwoch,0,,0,,1,Sportferien,,0,0,0,1.225,50.825,24000,2.65,1,1,0,6.6,5.9,4.5,-5.7,8.82,5.8,0,0,0.03,0,11.7,0,0,,,,0
02.03.2017,Donnerstag,0,,0,,1,Sportferien,,0,0,0,2.2,49.375,24175,2.65,1,1,0,8.3,2.5,3,-6.7,0.32,1.3,0,0,0,0,14.2,0,0,,,,0
03.03.2017,Freitag,0,,0,,1,Sportferien,,0,0,0,2.825,45.875,24108.75,2.2,1,1,0,14,3.5,3.4,-2.6,0.83,0.3,0,0,0,0,18.2,0.8,0,,,,0
04.03.2017,Samstag,0,,0,,1,Sportferien,,0,0,0,5.35,46.2,24200,3.75,1.55,1,0,22.4,5.7,6.2,-5.1,0,0,1,0,0.24,0,45.6,0.7,0,,,,0
05.03.2017,Sonntag,0,,0,,1,Sportferien,,0,0,0,1.55,57.475,24100,1.8,3.875,1,0,5.5,9.7,5.8,-2.4,6.15,0,0,0,0.74,0.4,12.4,1.8,0,,,,0
06.03.2017,Montag,0,,0,,0,,Fasnacht *,1,1,1,1.35,71.325,24150,1.375,6.6,3.1,0,8.6,3.1,2.5,-3.8,3.89,3.8,0,0,1,0.7,7.4,0,0,,,,0
07.03.2017,Dienstag,0,,0,,0,,Fasnachtsdienstag *,1,1,1,-0.7,74.25,17850,4.1,2.925,1,0,15.9,3.9,2.4,-5.5,5.57,2.6,0,0,0.47,0.5,34,2.9,0,,,,0
08.03.2017,Mittwoch,0,,0,,0,,Fasnachtsmittwoch *,1,1,1,0.525,76.625,24075,1.95,1,1,0,5.2,7.3,-2.7,-6.7,3.37,5,0,0,0,0,8.5,0,0,,,,0
09.03.2017,Donnerstag,0,,0,,0,,,0,0,0,3.05,80.5,22025,1.675,1.975,1,0,10.5,2,5.6,-7.6,0.13,0,1,0,2.15,0,14,0,0,,,,0
10.03.2017,Freitag,0,,0,,0,,,0,0,0,4,81.875,24150,3.525,1,1,0,10.7,3.7,5.4,-1,16.88,4.6,0,0,0,0,26.3,3.4,0,,,,0
11.03.2017,Samstag,0,,0,,0,,,0,0,0,3.475,74.05,24125,1.425,1,1,0,4.2,6.1,1.9,-2.8,1.6,2.3,0,0,0,0,6.5,2.2,0,,,,0
12.03.2017,Sonntag,0,,0,,0,,,0,0,0,4.7,71.025,24075,1.025,1,1,0,3.8,1.6,8.3,-4.1,0,0,0,0,0,0,7,1.4,0,,,,0
13.03.2017,Montag,0,,0,,0,,,0,0,0,3.025,67.8,24158.75,1.775,1,1,0,6.6,2.3,9.1,-0.1,0,0,0,0,0,0,18.7,4.8,0,,,,0
14.03.2017,Dienstag,0,,0,,0,,,0,0,0,4.275,59.5,24125,2.175,1,1,0,6.2,4.4,6.9,-0.6,0,0,0,0,0,0,15.1,0.9,0,,,,0
15.03.2017,Mittwoch,0,,0,,0,,,0,0,0,4.925,61.375,24075,2.55,1,1,0,6.3,3.7,7.4,-1.5,0,0,0,0,0,0,16.4,0,0,,,,0
16.03.2017,Donnerstag,0,,0,,0,,,0,0,0,5.725,60.125,24158.75,1.225,1,1,0,2.3,2.7,10.1,-1,0,0,0,0,0,0,3.7,2.7,0,,,,0
17.03.2017,Freitag,0,,0,,0,,,0,0,0,6.475,57.75,18210.5,1.675,1,1,0,6.4,1.2,11.5,-0.7,0,0,0,1,0,0,6.8,1.8,0,,,,0
18.03.2017,Samstag,0,,0,,0,,,0,0,0,4.325,48,24200,3.15,1,1,0,7.7,2.6,12.1,0.8,0,0,0,0,0,0,20.3,1,0,,,,0
19.03.2017,Sonntag,0,,0,,0,,Josefstag,0,0,1,6.4,46.5,24200,2.225,1,1,0,7.9,5.1,6.1,1.2,0.39,0,0,0,0,0,18.4,2.1,0,,,,0
20.03.2017,Montag,0,,0,,0,,Frühlingsanfang,1,1,1,6.8,54.675,24100,1.45,1,1,0,4.7,3.1,10.1,0.8,0.67,0,0,0,0,0,6.7,2.4,0,,,,0
21.03.2017,Dienstag,0,,0,,0,,,0,0,0,5.75,52.275,24150,2.425,1,1,0,6.7,2.2,12.3,1.3,0,0,0,0,0,0,13.8,0,0,,,,0
22.03.2017,Mittwoch,0,,0,,0,,,0,0,0,4.55,47.725,22850,1.925,6.225,1,0,9,3.2,9.9,1.4,0.12,0,0,0,0.45,0,10.2,0,0,,,,0
23.03.2017,Donnerstag,0,,0,,0,,,0,0,0,6.075,45.95,24200,2.05,1,3.8,0,10.5,2.8,7.2,0.4,3.3,0,0,0,0,0,21.6,0,0,,,,0
24.03.2017,Freitag,0,,0,,0,,,0,0,0,6.75,48,24100,1.75,1,1,0,6.4,5.1,8.5,1.3,0,0,0,0,0,0,16.7,0,0,,,,0
25.03.2017,Samstag,0,,0,,0,,,0,0,0,7.55,44.5,24200,1.55,1,1,0,5.4,3.3,12,1.3,0,0,0,0,0,0,8.4,4.4,0,,,,0
26.03.2017,Sonntag,0,,0,,0,,Sommerzeitbeginn,1,1,1,3.3,40.5,24150,2.775,1,1,0,10.1,2.6,12.8,0.9,0,0,0,0,0,0,23.9,1.8,0,,,,0
27.03.2017,Montag,0,,0,,0,,,0,0,0,6.025,37.625,24175,1.6,1,1,0,7.1,5.4,7.7,1.3,0,0,0,0,0,0,11.8,2,0,,,,0
28.03.2017,Dienstag,0,,0,,0,,,0,0,0,5.525,37.55,24075,2.825,1,1,0,8.4,3,12.2,0.3,0,0,0,0,0,0,15.5,1.7,0,,,,0
29.03.2017,Mittwoch,0,,0,,0,,,0,0,0,6.625,31.525,24050,1.875,1,1,0,5.5,3.7,10.4,1.5,0,0,0,0,0,0,12.2,0,0,,,,0
30.03.2017,Donnerstag,0,,0,,0,,,0,0,0,8.05,26.925,24083.75,1.325,1,1,0,2.6,2.6,10.9,2.1,0,0,0,0,0,0,5.2,0,0,,,,0
31.03.2017,Freitag,0,,0,,0,,,0,0,0,9.1,24.75,24100,1.8,1,1,0,7.5,1.5,15,1.3,0,0,0,0,0,0,15.2,1.1,0,,,,0
01.04.2017,Samstag,0,,0,,0,,,0,0,0,8.225,22.55,24100,2.475,1,1,0,7.8,4.1,13.1,2.9,0,0,0,0,0,0,22,0,0,,,,0
02.04.2017,Sonntag,0,,0,,0,,,0,0,0,6.45,20.025,24150,2.225,1,18.35,0,7.6,4.4,10.7,2.7,0,0,0,0,0,0,12.9,3.9,0,,,,0
03.04.2017,Montag,0,,0,,0,,,0,0,0,6.95,18.675,24200,2.3,1,22.65,0,8.8,2.9,10.3,1.5,0,0,0,0,0,0,14.3,2.4,0,,,,0
04.04.2017,Dienstag,0,,0,,0,,,0,0,0,4.8,16.75,21400,3.075,8.825,1,0,9.3,3.8,10.1,1.6,1.55,0,1,0,1.27,0,17.6,1.3,0,,,,0
05.04.2017,Mittwoch,0,,0,,0,,,0,0,0,3.375,16.05,24100,3.425,1,1,0,9.3,4.3,6,-0.6,1.45,0,0,0,0,0,23.3,1.6,0,,,,0
06.04.2017,Donnerstag,0,,0,,0,,Näfelser Fahrt,0,0,0,3.65,19.125,21575,3.675,1,1,0,10.5,6.1,6.8,-1,0.43,0.4,0,0,0,0,27.9,0,0,,,,0
07.04.2017,Freitag,0,,0,,0,,,0,0,0,4.7,17.575,24050,2.3,1,1,0,8.9,5.9,5,-1.5,0,0,0,0,0,0,17,0,0,,,,0
08.04.2017,Samstag,0,,0,,0,,,0,0,0,7.85,18.5,24125,1.65,1,7.8,0,4.3,4.5,8.7,-1.4,0,0,0,0,0,0,6.9,0,0,,,,0
09.04.2017,Sonntag,0,,1,Fruehlingsferien,0,,,0,0,0,8.725,16.55,24100,1.675,1,24.5,0,6,1.5,14.1,0.4,0,0,0,0,0,0,7.9,4.2,0,,,,0
10.04.2017,Montag,0,,1,Fruehlingsferien,0,,,0,0,0,9.725,13.075,24075,1.875,1,34.275,0,6.1,2.3,15,2.7,0,0,0,0,0,0,8.7,5.1,0,,,,0
11.04.2017,Dienstag,0,,1,Fruehlingsferien,0,,,0,0,0,7.025,9.125,24150,3.775,1,1,0,7.3,2.4,13.9,3.6,0,0,0,0,0,0,20.2,4,0,,,,0
12.04.2017,Mittwoch,0,,1,Fruehlingsferien,0,,,0,0,0,6.925,11.575,24125,2.2,1,1,0,5.6,5.1,7.9,1.7,0,0,0,0,0,0,10.8,2.1,0,,,,0
13.04.2017,Donnerstag,0,,1,Fruehlingsferien,0,,,0,0,0,7.7,10.875,24075,2.4,1,1,0,6.1,3,12.2,1.3,0,0,0,0,0,0,15.8,0,0,,,,0
14.04.2017,Freitag,0,,1,Fruehlingsferien,0,,Karfreitag,1,1,1,6.5,9.875,24075,3.025,1,1,0,7.3,3.8,10.3,2.3,0,0,0,0,0,0,14.3,2,0,,,,0
15.04.2017,Samstag,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,6.425,8.875,23400,3.425,1,1,0,5.7,3.5,11.1,1.8,0,0,0,0,0,0,17.5,0.7,0,,,,0
16.04.2017,Sonntag,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,Ostersonntag,1,1,1,3.8,9.375,24100,4.25,2.825,1,0,7.5,4.6,9.1,0.2,1.39,0,0,0,0.73,0,22.1,2.2,0,,,,0
17.04.2017,Montag,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,Ostermontag,0,0,0,2.425,14.375,24100,3.15,1,1,0,7.7,5.8,6.3,-2.9,2.31,0,0,0,0,0,18.8,0,0,,,,0
18.04.2017,Dienstag,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,-2.075,14.975,16400,4.65,1,1,0,12.1,4.6,6.3,-4.5,0.58,0.4,0,0,0.2,0,34.4,2.8,0,,,,0
19.04.2017,Mittwoch,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,-3.575,18.125,12450,4.25,1,1,0,12.8,8.9,-1.7,-7.4,0.25,0,0,0,0.07,0,35.8,1.8,0,,,,0
20.04.2017,Donnerstag,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,-3.025,15.275,24150,3.375,1,1,0,11.2,8.3,-3.9,-9.1,0.5,0.4,0,0,0,0,27.2,2,0,,,,0
21.04.2017,Freitag,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,-0.25,11.125,24126.25,2.375,1,1,0,7.8,6,-0.5,-9.5,0,0,0,0,0,0,14.7,1.5,0,,,,0
22.04.2017,Samstag,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,4.275,10.05,24133.75,3.2,1,1,0,7.4,3.1,6.1,-8.4,0,0,0,0,0,0,14.7,2.4,0,,,,0
23.04.2017,Sonntag,1,Fruehlingsferien,1,Fruehlingsferien,1,Fruehlingsferien,,0,0,0,4.4,9.625,24068.775,4.075,1,1,0,5,4.3,8.8,-3.1,0,0,0,0,0,0,10.9,1.9,0,,,,0
24.04.2017,Montag,1,Fruehlingsferien,0,,1,Fruehlingsferien,Sechseläuten *,1,0,0,6.5,7.95,24197.925,2.075,1,1,0,6.3,2.3,0,-0.5,0,0,0,0,0,0,12.3,0,0,,,,0
25.04.2017,Dienstag,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,8.55,7.425,24150,3.2,1,1,0,10.9,3.3,12.8,-1.5,0,0,0,0,0,0,22.8,1.2,0,,,,0
26.04.2017,Mittwoch,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,4.575,10.2,22525,2.55,9.15,1,0,16.5,6.4,11.1,2.3,0.81,0,1,0,1.22,0,17,0,0,,,,0
27.04.2017,Donnerstag,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,-0.35,18.175,24200,3.175,19.475,1,0,10,4,6.3,-0.8,2.38,0.6,1,0,2.09,1.6,26.6,0,0,,,,0
28.04.2017,Freitag,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,-2.1,29.875,17625,4.225,24.525,1,0,14.2,7.1,3.9,-3.3,18.89,17.9,0,0,2.31,3,34,1.3,0,,,,0
29.04.2017,Samstag,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,0.925,30.75,24125,1.55,1,1,0,2.1,8.2,-2.2,-6.4,6.46,8.1,0,0,0,0,4.8,0,0,,,,0
30.04.2017,Sonntag,1,Fruehlingsferien,0,,1,Fruehlingsferien,,0,0,0,5.075,18.075,24100,2.925,1,1,0,10.8,1.5,4.4,-7.1,0,0,0,0,0,0,18.6,3.1,0,,,,0
01.05.2017,Montag,0,,0,,0,,Tag der Arbeit,1,0,0,2.325,15.175,24100,3.025,24.525,1,0,13.5,4.9,8.7,-3.6,0,0,0,0,2.92,0,22.3,0,0,13,21.3,25,59.3
02.05.2017,Dienstag,0,,0,,0,,,0,0,0,4.225,21.25,24075,1.875,1,1,0,5.7,5,4.5,-2.8,12.47,0,0,0,0,0,8.3,0.9,0,12,21.3,18,51.3
03.05.2017,Mittwoch,0,,0,,0,,,0,0,0,5.425,16.25,24125,1.55,1.55,24.5,0,3.3,2.1,6.3,-3.4,4.46,6.9,0,0,0,0,8.8,1.1,0,5,21.3,15,41.3
04.05.2017,Donnerstag,0,,0,,0,,,0,0,0,4.4,11.75,24150,1.925,20.575,15.575,0,5.3,1.7,9.2,-2,1.09,1.3,1,0,1.62,0,8.7,1.8,0,4,21.3,16,41.3
05.05.2017,Freitag,0,,0,,0,,,0,0,0,6.925,12.7,24150,1.375,1,24.5,0,4.9,2.4,8.3,-0.7,4.91,4.6,0,0,0,0,8.5,2.2,0,6,21.3,15,42.3
06.05.2017,Samstag,0,,0,,0,,,0,0,0,7.325,11.875,20800,2.025,24.275,1,0,7.5,1.8,11.7,-1.1,0,0,0,0,1.77,0,14.3,0,0,0,21.3,0,21.3
07.05.2017,Sonntag,0,,0,,0,,,0,0,0,6.1,10.875,24200,2.525,1,1,0,7.6,4.2,12,2.1,7.12,0,0,0,0,0,19.6,0.8,0,0,21.3,0,21.3
08.05.2017,Montag,0,,0,,0,,,0,0,0,5.475,9.675,20850,3.2,1,1,0,9.7,4.5,7.6,1.8,0,0,0,0,0,0,22.3,0.3,0,7,21.3,37,65.3
09.05.2017,Dienstag,0,,0,,0,,,0,0,0,4.875,7.95,24150,4.1,1,1,0,7.8,6.3,6.2,0.3,0.07,0,0,0,0,0,23.2,0,0,5,21.3,15,41.3
10.05.2017,Mittwoch,0,,0,,0,,,0,0,0,7.75,6.875,24200,1.85,1,1,0,5.4,5.4,7.8,-1,0,0,0,0,0,0,10.5,2.2,0,9,21.3,19,49.3
11.05.2017,Donnerstag,0,,0,,0,,,0,0,0,9.375,5.675,17600,2.425,1,1,0,10.6,3.1,14.6,-1.7,0,0,0,0,0,0,14.9,2,0,5,21.3,19,45.3
12.05.2017,Freitag,0,,0,,0,,,0,0,0,9.975,3.375,21300,1.45,1,15.1,0,6.5,4.4,9.6,3.9,0.63,0,0,0,0,0,7.8,1.5,0,6,21.3,8,35.3
13.05.2017,Samstag,0,,0,,0,,,0,0,0,10.6,0.25,24125,2.175,6.7,34.6,0,4.6,1.5,14.1,4.8,0.05,0,0,0,0.15,0,9.6,1.3,0,0,21.3,0,21.3
14.05.2017,Sonntag,0,,0,,0,,Muttertag,1,1,1,9.6,0,24100,2.975,15.425,24.5,0,9.1,2.9,14,3.1,0.2,0,0,0,0.97,0,18.5,1.5,0,0,21.3,0,21.3
15.05.2017,Montag,0,,0,,0,,,0,0,0,9.8,0,24125,2.3,1,1,0,9.1,4.2,13.1,4.2,5.51,0,0,0,0,0,17.9,0.8,0,10,21.3,26,57.3
16.05.2017,Dienstag,0,,0,,0,,,0,0,0,11.15,0,24075,1.75,1,1,0,7.8,4.2,13.5,4.3,0.01,0,0,0,0,0,11.1,1,0,4,21.3,15,40.3
17.05.2017,Mittwoch,0,,0,,0,,,0,0,0,14.2,0,24175,1.6,1,14.575,0,3.1,2.8,17.2,2.5,0,0,0,0,0,0,6.6,5.1,0,12,21.3,17,50.3
18.05.2017,Donnerstag,0,,0,,0,,,0,0,0,15.1,0,23825,2.2,1,1,0,6,2.3,20.3,5.5,0,0,0,0,0,0,13.7,1,0,13,21.3,16,50.3
19.05.2017,Freitag,0,,0,,0,,,0,0,0,10.05,0,18975,3.125,17.825,1,0,9.1,3.5,16.7,8.2,0,0,0,0,0.89,0,18.6,0.5,0,8,21.3,16,45.3
20.05.2017,Samstag,0,,0,,0,,,0,0,0,5.875,0,24050,2.5,1,1,0,11.9,4.3,11.9,1.4,5.44,0,0,0,0,0,25.4,0,0,0,21.3,0,21.3
21.05.2017,Sonntag,0,,0,,0,,,0,0,0,9.475,0,24100,2.625,1,1,0,5.2,6.6,8.7,1.4,0,0,0,0,0,0,13.9,5.1,0,0,21.3,0,21.3
22.05.2017,Montag,0,,0,,0,,,0,0,0,12,0,24100,2.225,1,1.375,0,7.3,3,14.1,1.3,0,0,0,0,0,0,13.7,0,0,8,21.3,45,74.3
23.05.2017,Dienstag,0,,0,,0,,,0,0,0,13.325,0,24133.75,2.025,1,1,0,7.4,3.4,17.1,4.4,0,0,0,0,0,0,13.7,2.2,0,12,21.3,16,49.3
24.05.2017,Mittwoch,0,,0,,0,,,0,0,0,13.375,0,24200,3.225,1,1,0,10.7,3.5,16.1,7.7,0,0,0,0,0.09,0,20.2,2.5,0,17,21.3,17,55.3
25.05.2017,Donnerstag,0,,0,,0,,Auffahrt,1,1,1,12.775,0,24125,3.125,1,1,0,8.7,5.9,14.3,6,0.09,0,0,0,0,0,22.5,0.9,0,30,21.3,6,57.3
26.05.2017,Freitag,0,,0,,0,,,0,0,0,13,0,24200,2.95,1,1,0,8.2,4.9,15.2,5.4,0,0,0,0,0,0,13.9,7.2,0,52,21.3,13,86.3
27.05.2017,Samstag,0,,0,,0,,,0,0,0,14.95,0,24125,2.725,1,1,0,8,3.2,18.7,4.8,0,0,0,0,0,0,14.8,0.5,0,50,21.3,7,78.3
28.05.2017,Sonntag,0,,0,,0,,,0,0,0,17.1,0,24083.75,2.3,1,21.625,0,7.5,3.8,19.9,7.3,0,0,0,0,0,0,13,1.8,0,0,21.3,0,21.3
29.05.2017,Montag,0,,0,,0,,,0,0,0,17,0,21975,1.625,17.775,24.5,0,2.6,2.9,21.2,9.7,0,0,0,0,6.4,0,5.5,1.6,0,14,21.3,29,64.3
30.05.2017,Dienstag,0,,0,,0,,,0,0,0,16.525,0,24150,2.55,1,32.475,0,7,1.6,21.7,9.3,9.45,0,0,0,0,0,11.9,2.7,0,15,21.3,20,56.3
31.05.2017,Mittwoch,0,,0,,0,,,0,0,0,16.4,0,24150,2.525,1,29.75,0,5.9,2.7,21.2,9.3,0,0,0,0,0,0,10.9,1,0,14,21.3,26,61.3
01.06.2017,Donnerstag,0,,0,,0,,,0,0,0,15.1,0,23500,3.175,24.525,41.225,0,6.2,2.8,20.4,9.9,0,0,0,0,3.37,0,13.8,1.1,0,13,29,18,60
02.06.2017,Freitag,0,,0,,0,,,0,0,0,14.625,0,24075,1.875,1,24.775,0,3.3,3.2,18.1,10.3,7.51,0,0,0,0.22,0,7.2,1.2,0,11,29,17,57
03.06.2017,Samstag,0,,0,,0,,,0,0,0,15.65,0,24158.75,1.575,1,15.1,0,3.3,2.1,18.3,8.9,10.6,0,0,0,0,0,6.5,0,0,50,29,8,87
04.06.2017,Sonntag,0,,0,,0,,Pfingstsonntag,1,1,1,12.6,0,18200,2.5,24.525,1,0,7.4,1.9,20.2,8.1,0.36,0,0,0,2.14,0,16.5,0.4,0,6,29,8,43
05.06.2017,Montag,0,,0,,0,,Pfingstmontag,1,1,1,10.2,0,16400,1.875,14.1,1,0,4.7,3.9,13.2,6.5,7.85,0,0,0,1.76,0,6.5,0.8,0,7,29,17,53
06.06.2017,Dienstag,0,,0,,0,,,0,0,0,10.3,0,20800,2.65,10.3,24.5,0,13,2.2,10.7,8,17.62,0,0,0,2.69,0,20.8,0.7,0,19,29,36,84
07.06.2017,Mittwoch,0,,0,,0,,,0,0,0,7.25,0.375,24050,4.125,1,1,0,9.8,5.2,15.2,2.3,23.85,0,0,0,0,0,23.6,3.7,0,17,29,30,76
08.06.2017,Donnerstag,0,,0,,0,,,0,0,0,11.175,2.05,24075,1.975,1,1,0,5.3,5.3,10.6,1.1,0,0,0,0,0,0,9.4,1.8,0,18,29,20,67
09.06.2017,Freitag,0,,0,,0,,,0,0,0,12.7,2.575,24158.75,2.925,1,7.075,0,8.3,2.6,19.3,1.7,0,0,0,0,0.06,0,17.3,0,0,12,29,24,65
10.06.2017,Samstag,0,,0,,0,,,0,0,0,14.1,1.7,24050,2.75,1,1,0,8.4,4.5,17.3,8.2,0.06,0,0,0,0,0,19,0,0,0,29,0,29
11.06.2017,Sonntag,0,,0,,0,,,0,0,0,17.1,3.625,24108.75,2.35,1,1,0,7.9,4.5,16.9,7.7,0,0,0,0,0,0,10.6,4.3,0,0,29,0,29
12.06.2017,Montag,0,,0,,0,,,0,0,0,17.675,4.725,24133.75,2.45,1,2.3,0,9.6,2.7,24.4,9.8,0,0,0,0,0,0,15.6,2.2,0,37,29,46,112
13.06.2017,Dienstag,0,,0,,0,,,0,0,0,17.25,12.025,24075,1.975,1,1,0,8,4.2,21.7,12.1,0,0,0,0,0,0,16,0.9,0,0,29,0,29
14.06.2017,Mittwoch,0,,0,,0,,,0,0,0,16.025,14.05,24175,1.65,1,40.425,0,7.8,4,20.5,11.3,0,0,0,0,0,0,14.7,2.1,0,19,29,43,91
15.06.2017,Donnerstag,0,,0,,0,,Fronleichnam,0,0,1,17.1,12.575,24150,1.875,4.45,21.975,0,6,3.1,20.6,13.8,1.7,0,0,0,0.22,0,8.2,1.8,0,23,29,29,81
16.06.2017,Freitag,0,,0,,0,,,0,0,0,15.5,17.725,24200,2.775,4.85,1,0,9.2,3,20.5,12.2,1.24,0,0,0,0.42,0,18.8,0,0,26,29,14,69
17.06.2017,Samstag,0,,0,,0,,,0,0,0,13.725,18.775,24068.775,3.275,1,1,0,5.4,5.1,18.3,7.1,1.63,0,0,0,0,0,11.9,0,0,54,29,5,88
18.06.2017,Sonntag,0,,0,,0,,,0,0,0,15.025,17.3,24097.925,3.1,1,1,0,7.6,2.4,9.7,8,0,0,0,0,0,0,14.3,4.2,0,16,29,16,61
19.06.2017,Montag,0,,0,,0,,,0,0,0,17.825,11.625,24150,2.75,1,15.8,0,9,3.3,19.8,8,0,0,0,0,0,0,15.8,1.1,0,34,29,27,90
20.06.2017,Dienstag,0,,0,,0,,,0,0,0,19.275,1.25,24075,2.1,1,55.35,0,7.5,3.5,20.8,11.9,0,0,0,0,0,0,13.1,0,0,35,29,21,85
21.06.2017,Mittwoch,0,,0,,0,,"Sommeranfang, Sommersonnenwende",1,1,1,19.525,1.875,24125,2.025,1,52.05,0,7.8,3.5,22.3,14,0,0,0,0,0,0,12.9,2,0,25,29,20,74
22.06.2017,Donnerstag,0,,0,,0,,,0,0,0,20.275,2.175,24083.75,1.85,1,49.475,0,6.1,3.3,22.3,14,0,0,0,0,0,0,9.5,1.8,0,13,29,24,66
23.06.2017,Freitag,0,,0,,0,,,0,0,0,19.2,2.95,24158.75,1.975,1,46.925,0,8.1,2.3,23.9,14.9,2.41,0,0,0,0,0,10.6,0,0,23,29,12,64
24.06.2017,Samstag,0,,0,,0,,,0,0,0,18.275,3.175,24150,3.675,1,26.675,0,9.9,2.7,23.3,14.5,1.77,0,0,0,0,0,19.3,3.2,0,46,29,6,81
25.06.2017,Sonntag,0,,0,,0,,,0,0,0,14.975,3.95,23975,2.15,22.3,24.5,0,7.5,4.6,21,13.7,1.7,0,0,0,3.25,0,18.7,1.8,0,6,29,13,48
26.06.2017,Montag,0,,0,,0,,,0,0,0,17.35,4.175,24125,1.95,1,26.55,0,5.4,4.6,17.5,10.3,22.03,0,0,0,0,0,6.9,0.6,0,38,29,37,104
27.06.2017,Dienstag,0,,0,,0,,,0,0,0,14.925,5.125,21150,1.575,4.625,1,0,6.9,2,23,10.4,11.8,0,0,0,1.61,0,8.4,0.8,0,34,29,23,86
28.06.2017,Mittwoch,0,,0,,0,,,0,0,0,12.725,6.125,15550,1.725,30.125,24.55,0,8.5,2.8,20,11,6.41,0,0,0,5.11,0,17.3,1.4,0,30,29,30,89
29.06.2017,Donnerstag,0,,0,,0,,Peter und Paul,0,0,1,10.55,6.95,15075,1.725,42.275,24.5,0,10.4,4.6,18.5,6.7,30.53,0,0,0,4.47,0,18.2,0,0,28,29,33,90
30.06.2017,Freitag,0,,0,,0,,,0,0,0,10.5,7.175,24075,1.975,5.85,51.125,0,5.3,2.8,16,5.3,19.2,0,0,0,1.62,0,8.5,2.9,0,19,29,25,73
01.07.2017,Samstag,0,,0,,1,Sommerferien,,0,0,0,9.75,8.125,21225,2.525,1,1,0,9.1,2.4,14.6,4.9,0.05,0,0,0,0,0,18.9,2.8,0,22,45.4,24,91.4
02.07.2017,Sonntag,0,,0,,1,Sommerferien,,0,0,0,10.425,8.775,24200,3,1.325,1,0,7.1,4,12.3,5.1,1.51,0,0,0,0.19,0,16.3,1.2,0,11,45.4,22,78.4
03.07.2017,Montag,0,,0,,1,Sommerferien,,0,0,0,13,8.225,24150,3.6,1,1,0,8.4,4.1,11,5.2,0.72,0,0,0,0,0,16.7,2.9,0,41,45.4,30,116.4
04.07.2017,Dienstag,0,,0,,1,Sommerferien,,0,0,0,14.55,9.325,24100,2.725,1,48,0,5.7,4.3,15.8,6.7,0,0,0,0,0,0,11.9,5.1,0,37,45.4,14,96.4
05.07.2017,Mittwoch,0,,0,,1,Sommerferien,,0,0,0,17.2,10.5,24108.75,2.4,1,42.15,0,6.5,2.7,19.2,8.8,0,0,0,0,0,0,13.2,0.8,0,30,45.4,26,101.4
06.07.2017,Donnerstag,0,,0,,1,Sommerferien,,0,0,0,18.475,9.5,24142.5,2.1,1,48,0,3.3,3,21.2,10.4,0,0,0,0,0,0,7.6,0,0,37,45.4,24,106.4
07.07.2017,Freitag,0,,0,,1,Sommerferien,,0,0,0,19,10.125,24108.75,2.025,1,52.425,0,6.6,2,22.8,12.4,0,0,0,0,0,0,12.9,3.7,0,54,45.4,16,115.4
08.07.2017,Samstag,0,,0,,1,Sommerferien,,0,0,0,18.55,7.625,24100,1.725,12.4,48,0,6.6,2.9,22.6,14.1,1.76,0,0,0,2.83,0,6.3,0,0,65,45.4,21,131.4
09.07.2017,Sonntag,0,,1,Sommerferien,1,Sommerferien,,0,0,0,15.375,9.25,24150,2.975,18.7,19.3,0,7.6,2.3,23.2,14.3,11.34,0,0,0,0.74,0,13.5,1.5,0,24,45.4,28,97.4
10.07.2017,Montag,0,,1,Sommerferien,1,Sommerferien,,0,0,0,16.025,11.45,24200,1.725,24.075,41.65,0,5,2.7,18.7,12.8,2.52,0,0,0,6.78,0,15.7,0,0,62,45.4,37,144.4
